student_id,type_name,day,hour,minute,day_of_week,duration,is_weekend,is_morning,is_afternoon,is_evening,is_peak,minutes_since_midnight,duration_category,is_early_morning,is_peak_or_weekend,daily_activity_count
39,Individual Assignment,Tuesday,0,48,2,27.0,0,0,0,0,0,48,medium,1,0,3
39,Group Assignment,Thursday,19,10,4,11.0,0,0,0,1,1,1150,medium,0,1,3
39,Group Assignment,Friday,18,48,5,25.0,0,0,0,1,0,1128,medium,0,0,1
39,Group Assignment,Friday,18,51,5,5.0,0,0,0,1,0,1131,short,0,0,2
39,Group Assignment,Friday,18,49,5,6.0,0,0,0,1,0,1129,short,0,0,3
39,Individual Assignment,Friday,23,48,5,29.0,0,0,0,0,0,1428,medium,0,0,1
39,Individual Assignment,Friday,23,41,5,23.0,0,0,0,0,0,1421,medium,0,0,2
41,Individual Assignment,Thursday,21,31,4,25.0,0,0,0,1,1,1291,medium,0,1,1
41,Individual Assignment,Thursday,21,33,4,10.0,0,0,0,1,1,1293,short,0,1,2
41,Individual Assignment,Sunday,7,15,7,5.0,1,1,0,0,0,435,short,0,1,1
41,Individual Assignment,Sunday,7,19,7,9.0,1,1,0,0,0,439,short,0,1,2
41,Individual Assignment,Sunday,7,20,7,11.0,1,1,0,0,0,440,medium,0,1,3
41,Group Assignment,Wednesday,6,28,3,7.0,0,1,0,0,0,388,short,0,0,1
41,Quiz,Monday,15,36,1,18.0,0,0,1,0,0,936,medium,0,0,1
41,Forum,Saturday,20,38,6,7.0,1,0,0,1,1,1238,short,0,1,1
41,Forum,Saturday,20,39,6,28.0,1,0,0,1,1,1239,medium,0,1,2
41,Group Assignment,Monday,23,3,1,12.0,0,0,0,0,0,1383,medium,0,0,2
41,Group Assignment,Monday,23,7,1,26.0,0,0,0,0,0,1387,medium,0,0,3
41,Group Assignment,Monday,15,33,1,7.0,0,0,1,0,0,933,short,0,0,1
41,Group Assignment,Monday,15,35,1,22.0,0,0,1,0,0,935,medium,0,0,2
41,Group Assignment,Monday,15,34,1,18.0,0,0,1,0,0,934,medium,0,0,3
41,Forum,Sunday,11,31,7,9.0,1,1,0,0,0,691,short,0,1,1
41,Forum,Sunday,11,27,7,19.0,1,1,0,0,0,687,medium,0,1,2
41,Individual Assignment,Wednesday,5,32,3,24.0,0,0,0,0,0,332,medium,1,0,1
41,Individual Assignment,Wednesday,5,36,3,9.0,0,0,0,0,0,336,short,1,0,2
41,Group Assignment,Sunday,2,39,7,19.0,1,0,0,0,0,159,medium,1,1,4
41,Group Assignment,Sunday,2,33,7,21.0,1,0,0,0,0,153,medium,1,1,5
41,Forum,Friday,16,9,5,19.0,0,0,1,0,0,969,medium,0,0,1
41,Forum,Friday,16,6,5,5.0,0,0,1,0,0,966,short,0,0,2
41,Forum,Friday,16,4,5,18.0,0,0,1,0,0,964,medium,0,0,3
41,Individual Assignment,Tuesday,0,45,2,8.0,0,0,0,0,0,45,short,1,0,1
41,Group Assignment,Thursday,19,9,4,8.0,0,0,0,1,1,1149,short,0,1,3
41,Group Assignment,Friday,18,45,5,19.0,0,0,0,1,0,1125,medium,0,0,1
41,Group Assignment,Friday,18,47,5,24.0,0,0,0,1,0,1127,medium,0,0,2
41,Individual Assignment,Friday,23,43,5,21.0,0,0,0,0,0,1423,medium,0,0,1
42,Individual Assignment,Thursday,21,31,4,23.0,0,0,0,1,1,1291,medium,0,1,1
42,Individual Assignment,Sunday,7,19,7,10.0,1,1,0,0,0,439,short,0,1,1
42,Group Assignment,Wednesday,6,27,3,22.0,0,1,0,0,0,387,medium,0,0,1
42,Group Assignment,Wednesday,6,25,3,23.0,0,1,0,0,0,385,medium,0,0,2
42,Group Assignment,Wednesday,6,32,3,20.0,0,1,0,0,0,392,medium,0,0,3
42,Quiz,Monday,15,30,1,10.0,0,0,1,0,0,930,short,0,0,1
42,Quiz,Monday,15,29,1,15.0,0,0,1,0,0,929,medium,0,0,2
42,Quiz,Monday,15,27,1,18.0,0,0,1,0,0,927,medium,0,0,3
42,Forum,Saturday,20,40,6,11.0,1,0,0,1,1,1240,medium,0,1,1
42,Group Assignment,Monday,23,7,1,9.0,0,0,0,0,0,1387,short,0,0,4
42,Group Assignment,Monday,15,37,1,13.0,0,0,1,0,0,937,medium,0,0,1
42,Group Assignment,Monday,15,36,1,15.0,0,0,1,0,0,936,medium,0,0,2
42,Forum,Sunday,11,30,7,24.0,1,1,0,0,0,690,medium,0,1,1
42,Forum,Sunday,11,32,7,24.0,1,1,0,0,0,692,medium,0,1,2
42,Individual Assignment,Wednesday,5,39,3,12.0,0,0,0,0,0,339,medium,1,0,1
42,Individual Assignment,Wednesday,5,30,3,12.0,0,0,0,0,0,330,medium,1,0,2
42,Group Assignment,Sunday,2,35,7,12.0,1,0,0,0,0,155,medium,1,1,2
42,Forum,Friday,16,0,5,24.0,0,0,1,0,0,960,medium,0,0,1
42,Forum,Friday,16,7,5,25.0,0,0,1,0,0,967,medium,0,0,2
42,Forum,Friday,16,9,5,15.0,0,0,1,0,0,969,medium,0,0,3
42,Individual Assignment,Tuesday,0,48,2,19.0,0,0,0,0,0,48,medium,1,0,1
42,Group Assignment,Thursday,19,3,4,13.0,0,0,0,1,1,1143,medium,0,1,2
42,Group Assignment,Friday,18,49,5,19.0,0,0,0,1,0,1129,medium,0,0,1
42,Group Assignment,Friday,18,55,5,22.0,0,0,0,1,0,1135,medium,0,0,2
42,Individual Assignment,Friday,23,44,5,24.0,0,0,0,0,0,1424,medium,0,0,1
45,Individual Assignment,Thursday,21,29,4,19.0,0,0,0,1,1,1289,medium,0,1,1
45,Individual Assignment,Sunday,7,20,7,14.0,1,1,0,0,0,440,medium,0,1,1
45,Group Assignment,Wednesday,6,30,3,21.0,0,1,0,0,0,390,medium,0,0,1
45,Quiz,Monday,15,36,1,23.0,0,0,1,0,0,936,medium,0,0,1
45,Forum,Saturday,20,41,6,23.0,1,0,0,1,1,1241,medium,0,1,1
45,Group Assignment,Monday,23,1,1,29.0,0,0,0,0,0,1381,medium,0,0,2
45,Group Assignment,Monday,23,10,1,28.0,0,0,0,0,0,1390,medium,0,0,3
45,Group Assignment,Monday,23,3,1,13.0,0,0,0,0,0,1383,medium,0,0,4
45,Group Assignment,Monday,15,32,1,21.0,0,0,1,0,0,932,medium,0,0,1
45,Group Assignment,Monday,15,39,1,26.0,0,0,1,0,0,939,medium,0,0,2
45,Group Assignment,Monday,15,38,1,27.0,0,0,1,0,0,938,medium,0,0,3
45,Forum,Sunday,11,26,7,8.0,1,1,0,0,0,686,short,0,1,1
45,Forum,Sunday,11,29,7,24.0,1,1,0,0,0,689,medium,0,1,2
45,Forum,Sunday,11,28,7,23.0,1,1,0,0,0,688,medium,0,1,3
45,Individual Assignment,Wednesday,5,31,3,29.0,0,0,0,0,0,331,medium,1,0,1
45,Individual Assignment,Wednesday,5,39,3,30.0,0,0,0,0,0,339,medium,1,0,2
45,Individual Assignment,Wednesday,5,37,3,23.0,0,0,0,0,0,337,medium,1,0,3
45,Group Assignment,Sunday,2,35,7,29.0,1,0,0,0,0,155,medium,1,1,2
45,Forum,Friday,16,1,5,11.0,0,0,1,0,0,961,medium,0,0,1
45,Forum,Friday,16,7,5,28.0,0,0,1,0,0,967,medium,0,0,2
45,Individual Assignment,Tuesday,0,44,2,14.0,0,0,0,0,0,44,medium,1,0,1
45,Individual Assignment,Tuesday,0,49,2,30.0,0,0,0,0,0,49,medium,1,0,2
45,Individual Assignment,Tuesday,0,47,2,5.0,0,0,0,0,0,47,short,1,0,3
45,Group Assignment,Thursday,19,4,4,10.0,0,0,0,1,1,1144,short,0,1,2
45,Group Assignment,Thursday,19,5,4,14.0,0,0,0,1,1,1145,medium,0,1,3
45,Group Assignment,Friday,18,53,5,13.0,0,0,0,1,0,1133,medium,0,0,1
45,Individual Assignment,Friday,23,45,5,6.0,0,0,0,0,0,1425,short,0,0,1
45,Individual Assignment,Friday,23,39,5,17.0,0,0,0,0,0,1419,medium,0,0,2
45,Individual Assignment,Friday,23,41,5,21.0,0,0,0,0,0,1421,medium,0,0,3
46,Individual Assignment,Thursday,21,28,4,28.0,0,0,0,1,1,1288,medium,0,1,1
46,Individual Assignment,Thursday,21,32,4,10.0,0,0,0,1,1,1292,short,0,1,2
46,Individual Assignment,Sunday,7,20,7,15.0,1,1,0,0,0,440,medium,0,1,1
46,Individual Assignment,Sunday,7,21,7,22.0,1,1,0,0,0,441,medium,0,1,2
46,Individual Assignment,Sunday,7,24,7,21.0,1,1,0,0,0,444,medium,0,1,3
46,Group Assignment,Wednesday,6,30,3,23.0,0,1,0,0,0,390,medium,0,0,1
46,Group Assignment,Wednesday,6,28,3,21.0,0,1,0,0,0,388,medium,0,0,2
46,Group Assignment,Wednesday,6,29,3,11.0,0,1,0,0,0,389,medium,0,0,3
46,Quiz,Monday,15,26,1,28.0,0,0,1,0,0,926,medium,0,0,1
46,Forum,Saturday,20,35,6,23.0,1,0,0,1,1,1235,medium,0,1,1
46,Forum,Saturday,20,38,6,7.0,1,0,0,1,1,1238,short,0,1,2
46,Forum,Saturday,20,37,6,25.0,1,0,0,1,1,1237,medium,0,1,3
46,Group Assignment,Monday,23,3,1,26.0,0,0,0,0,0,1383,medium,0,0,2
46,Group Assignment,Monday,15,35,1,13.0,0,0,1,0,0,935,medium,0,0,1
46,Group Assignment,Monday,15,33,1,19.0,0,0,1,0,0,933,medium,0,0,2
46,Forum,Sunday,11,28,7,18.0,1,1,0,0,0,688,medium,0,1,1
46,Forum,Sunday,11,33,7,9.0,1,1,0,0,0,693,short,0,1,2
46,Forum,Sunday,11,26,7,24.0,1,1,0,0,0,686,medium,0,1,3
46,Individual Assignment,Wednesday,5,34,3,27.0,0,0,0,0,0,334,medium,1,0,1
46,Individual Assignment,Wednesday,5,40,3,17.0,0,0,0,0,0,340,medium,1,0,2
46,Group Assignment,Sunday,2,29,7,28.0,1,0,0,0,0,149,medium,1,1,4
46,Group Assignment,Sunday,2,32,7,27.0,1,0,0,0,0,152,medium,1,1,5
46,Forum,Friday,16,6,5,15.0,0,0,1,0,0,966,medium,0,0,1
46,Individual Assignment,Tuesday,0,52,2,13.0,0,0,0,0,0,52,medium,1,0,1
46,Individual Assignment,Tuesday,0,51,2,9.0,0,0,0,0,0,51,short,1,0,2
46,Group Assignment,Thursday,19,6,4,19.0,0,0,0,1,1,1146,medium,0,1,3
46,Group Assignment,Thursday,19,7,4,20.0,0,0,0,1,1,1147,medium,0,1,4
46,Group Assignment,Friday,18,49,5,11.0,0,0,0,1,0,1129,medium,0,0,1
46,Individual Assignment,Friday,23,46,5,25.0,0,0,0,0,0,1426,medium,0,0,1
46,Individual Assignment,Friday,23,48,5,23.0,0,0,0,0,0,1428,medium,0,0,2
48,Individual Assignment,Thursday,21,25,4,14.0,0,0,0,1,1,1285,medium,0,1,1
48,Individual Assignment,Sunday,7,24,7,29.0,1,1,0,0,0,444,medium,0,1,1
48,Individual Assignment,Sunday,7,19,7,23.0,1,1,0,0,0,439,medium,0,1,2
48,Group Assignment,Wednesday,6,31,3,24.0,0,1,0,0,0,391,medium,0,0,1
48,Group Assignment,Wednesday,6,29,3,29.0,0,1,0,0,0,389,medium,0,0,2
48,Quiz,Monday,15,30,1,16.0,0,0,1,0,0,930,medium,0,0,1
48,Forum,Saturday,20,36,6,25.0,1,0,0,1,1,1236,medium,0,1,1
48,Group Assignment,Monday,23,9,1,24.0,0,0,0,0,0,1389,medium,0,0,2
48,Group Assignment,Monday,15,31,1,17.0,0,0,1,0,0,931,medium,0,0,1
48,Forum,Sunday,11,32,7,22.0,1,1,0,0,0,692,medium,0,1,1
48,Forum,Sunday,11,29,7,24.0,1,1,0,0,0,689,medium,0,1,2
48,Individual Assignment,Wednesday,5,35,3,25.0,0,0,0,0,0,335,medium,1,0,1
48,Individual Assignment,Wednesday,5,31,3,21.0,0,0,0,0,0,331,medium,1,0,2
48,Group Assignment,Sunday,2,35,7,30.0,1,0,0,0,0,155,medium,1,1,3
48,Group Assignment,Sunday,2,29,7,29.0,1,0,0,0,0,149,medium,1,1,4
48,Forum,Friday,16,7,5,17.0,0,0,1,0,0,967,medium,0,0,1
48,Forum,Friday,16,1,5,5.0,0,0,1,0,0,961,short,0,0,2
48,Individual Assignment,Tuesday,0,45,2,20.0,0,0,0,0,0,45,medium,1,0,1
48,Individual Assignment,Tuesday,0,44,2,6.0,0,0,0,0,0,44,short,1,0,2
48,Group Assignment,Thursday,19,7,4,12.0,0,0,0,1,1,1147,medium,0,1,2
48,Group Assignment,Friday,18,55,5,16.0,0,0,0,1,0,1135,medium,0,0,1
48,Individual Assignment,Friday,23,38,5,29.0,0,0,0,0,0,1418,medium,0,0,1
48,Individual Assignment,Friday,23,41,5,10.0,0,0,0,0,0,1421,short,0,0,2
48,Individual Assignment,Friday,23,46,5,9.0,0,0,0,0,0,1426,short,0,0,3
49,Individual Assignment,Thursday,21,34,4,25.0,0,0,0,1,1,1294,medium,0,1,1
49,Individual Assignment,Sunday,7,25,7,20.0,1,1,0,0,0,445,medium,0,1,1
49,Individual Assignment,Sunday,7,18,7,6.0,1,1,0,0,0,438,short,0,1,2
49,Group Assignment,Wednesday,6,35,3,7.0,0,1,0,0,0,395,short,0,0,1
49,Quiz,Monday,15,33,1,28.0,0,0,1,0,0,933,medium,0,0,1
49,Forum,Saturday,20,32,6,15.0,1,0,0,1,1,1232,medium,0,1,1
49,Forum,Saturday,20,31,6,5.0,1,0,0,1,1,1231,short,0,1,2
49,Forum,Saturday,20,38,6,24.0,1,0,0,1,1,1238,medium,0,1,3
49,Group Assignment,Monday,23,4,1,14.0,0,0,0,0,0,1384,medium,0,0,2
49,Group Assignment,Monday,15,39,1,6.0,0,0,1,0,0,939,short,0,0,1
49,Forum,Sunday,11,30,7,19.0,1,1,0,0,0,690,medium,0,1,1
49,Individual Assignment,Wednesday,5,30,3,26.0,0,0,0,0,0,330,medium,1,0,1
49,Group Assignment,Sunday,2,30,7,30.0,1,0,0,0,0,150,medium,1,1,3
49,Group Assignment,Sunday,2,31,7,7.0,1,0,0,0,0,151,short,1,1,4
49,Forum,Friday,16,3,5,10.0,0,0,1,0,0,963,short,0,0,1
49,Individual Assignment,Tuesday,0,52,2,19.0,0,0,0,0,0,52,medium,1,0,1
49,Group Assignment,Thursday,19,13,4,25.0,0,0,0,1,1,1153,medium,0,1,2
49,Group Assignment,Thursday,19,9,4,19.0,0,0,0,1,1,1149,medium,0,1,3
49,Group Assignment,Friday,18,50,5,8.0,0,0,0,1,0,1130,short,0,0,1
49,Group Assignment,Friday,18,53,5,24.0,0,0,0,1,0,1133,medium,0,0,2
49,Group Assignment,Friday,18,49,5,30.0,0,0,0,1,0,1129,medium,0,0,3
49,Individual Assignment,Friday,23,47,5,5.0,0,0,0,0,0,1427,short,0,0,1
49,Individual Assignment,Friday,23,39,5,14.0,0,0,0,0,0,1419,medium,0,0,2
49,Individual Assignment,Friday,23,41,5,8.0,0,0,0,0,0,1421,short,0,0,3
52,Individual Assignment,Thursday,21,31,4,26.0,0,0,0,1,1,1291,medium,0,1,1
52,Individual Assignment,Thursday,21,30,4,12.0,0,0,0,1,1,1290,medium,0,1,2
52,Individual Assignment,Thursday,21,24,4,14.0,0,0,0,1,1,1284,medium,0,1,3
52,Individual Assignment,Sunday,7,23,7,28.0,1,1,0,0,0,443,medium,0,1,1
52,Individual Assignment,Sunday,7,18,7,29.0,1,1,0,0,0,438,medium,0,1,2
52,Individual Assignment,Sunday,7,22,7,6.0,1,1,0,0,0,442,short,0,1,3
52,Group Assignment,Wednesday,6,29,3,22.0,0,1,0,0,0,389,medium,0,0,1
52,Group Assignment,Wednesday,6,35,3,26.0,0,1,0,0,0,395,medium,0,0,2
52,Group Assignment,Wednesday,6,25,3,23.0,0,1,0,0,0,385,medium,0,0,3
52,Quiz,Monday,15,33,1,8.0,0,0,1,0,0,933,short,0,0,1
52,Forum,Saturday,20,41,6,19.0,1,0,0,1,1,1241,medium,0,1,1
52,Forum,Saturday,20,33,6,12.0,1,0,0,1,1,1233,medium,0,1,2
52,Group Assignment,Monday,23,8,1,20.0,0,0,0,0,0,1388,medium,0,0,2
52,Group Assignment,Monday,23,10,1,7.0,0,0,0,0,0,1390,short,0,0,3
52,Group Assignment,Monday,15,32,1,23.0,0,0,1,0,0,932,medium,0,0,1
52,Forum,Sunday,11,31,7,20.0,1,1,0,0,0,691,medium,0,1,1
52,Individual Assignment,Wednesday,5,32,3,28.0,0,0,0,0,0,332,medium,1,0,1
52,Individual Assignment,Wednesday,5,33,3,27.0,0,0,0,0,0,333,medium,1,0,2
52,Individual Assignment,Wednesday,5,39,3,7.0,0,0,0,0,0,339,short,1,0,3
52,Group Assignment,Sunday,2,32,7,19.0,1,0,0,0,0,152,medium,1,1,4
52,Forum,Friday,16,2,5,30.0,0,0,1,0,0,962,medium,0,0,1
52,Forum,Friday,16,6,5,24.0,0,0,1,0,0,966,medium,0,0,2
52,Individual Assignment,Tuesday,0,49,2,23.0,0,0,0,0,0,49,medium,1,0,1
52,Individual Assignment,Tuesday,0,45,2,29.0,0,0,0,0,0,45,medium,1,0,2
52,Individual Assignment,Tuesday,0,50,2,23.0,0,0,0,0,0,50,medium,1,0,3
52,Group Assignment,Thursday,19,6,4,11.0,0,0,0,1,1,1146,medium,0,1,4
52,Group Assignment,Friday,18,49,5,21.0,0,0,0,1,0,1129,medium,0,0,1
52,Group Assignment,Friday,18,47,5,7.0,0,0,0,1,0,1127,short,0,0,2
52,Group Assignment,Friday,18,45,5,26.0,0,0,0,1,0,1125,medium,0,0,3
52,Individual Assignment,Friday,23,46,5,16.0,0,0,0,0,0,1426,medium,0,0,1
52,Individual Assignment,Friday,23,42,5,9.0,0,0,0,0,0,1422,short,0,0,2
53,Individual Assignment,Thursday,21,33,4,24.0,0,0,0,1,1,1293,medium,0,1,1
53,Individual Assignment,Thursday,21,27,4,23.0,0,0,0,1,1,1287,medium,0,1,2
53,Individual Assignment,Sunday,7,19,7,6.0,1,1,0,0,0,439,short,0,1,1
53,Group Assignment,Wednesday,6,25,3,23.0,0,1,0,0,0,385,medium,0,0,1
53,Quiz,Monday,15,26,1,11.0,0,0,1,0,0,926,medium,0,0,1
53,Quiz,Monday,15,28,1,26.0,0,0,1,0,0,928,medium,0,0,2
53,Forum,Saturday,20,35,6,5.0,1,0,0,1,1,1235,short,0,1,1
53,Forum,Saturday,20,34,6,11.0,1,0,0,1,1,1234,medium,0,1,2
53,Group Assignment,Monday,23,1,1,13.0,0,0,0,0,0,1381,medium,0,0,3
53,Group Assignment,Monday,23,6,1,16.0,0,0,0,0,0,1386,medium,0,0,4
53,Group Assignment,Monday,15,41,1,18.0,0,0,1,0,0,941,medium,0,0,1
53,Group Assignment,Monday,15,36,1,7.0,0,0,1,0,0,936,short,0,0,2
53,Forum,Sunday,11,25,7,18.0,1,1,0,0,0,685,medium,0,1,1
53,Individual Assignment,Wednesday,5,30,3,15.0,0,0,0,0,0,330,medium,1,0,1
53,Individual Assignment,Wednesday,5,34,3,16.0,0,0,0,0,0,334,medium,1,0,2
53,Group Assignment,Sunday,2,29,7,21.0,1,0,0,0,0,149,medium,1,1,2
53,Group Assignment,Sunday,2,36,7,17.0,1,0,0,0,0,156,medium,1,1,3
53,Forum,Friday,16,3,5,16.0,0,0,1,0,0,963,medium,0,0,1
53,Forum,Friday,16,5,5,18.0,0,0,1,0,0,965,medium,0,0,2
53,Forum,Friday,16,4,5,6.0,0,0,1,0,0,964,short,0,0,3
53,Individual Assignment,Tuesday,0,44,2,5.0,0,0,0,0,0,44,short,1,0,1
53,Individual Assignment,Tuesday,0,52,2,27.0,0,0,0,0,0,52,medium,1,0,2
53,Group Assignment,Thursday,19,4,4,16.0,0,0,0,1,1,1144,medium,0,1,3
53,Group Assignment,Thursday,19,5,4,17.0,0,0,0,1,1,1145,medium,0,1,4
53,Group Assignment,Friday,18,52,5,11.0,0,0,0,1,0,1132,medium,0,0,1
53,Group Assignment,Friday,18,55,5,26.0,0,0,0,1,0,1135,medium,0,0,2
53,Individual Assignment,Friday,23,48,5,21.0,0,0,0,0,0,1428,medium,0,0,1
53,Individual Assignment,Friday,23,38,5,10.0,0,0,0,0,0,1418,short,0,0,2
53,Individual Assignment,Friday,23,44,5,6.0,0,0,0,0,0,1424,short,0,0,3
54,Individual Assignment,Thursday,21,29,4,14.0,0,0,0,1,1,1289,medium,0,1,1
54,Individual Assignment,Thursday,21,25,4,11.0,0,0,0,1,1,1285,medium,0,1,2
54,Individual Assignment,Thursday,21,27,4,25.0,0,0,0,1,1,1287,medium,0,1,3
54,Individual Assignment,Sunday,7,21,7,27.0,1,1,0,0,0,441,medium,0,1,1
54,Individual Assignment,Sunday,7,23,7,9.0,1,1,0,0,0,443,short,0,1,2
54,Group Assignment,Wednesday,6,31,3,9.0,0,1,0,0,0,391,short,0,0,1
54,Quiz,Monday,15,34,1,17.0,0,0,1,0,0,934,medium,0,0,1
54,Forum,Saturday,20,41,6,27.0,1,0,0,1,1,1241,medium,0,1,1
54,Group Assignment,Monday,23,0,1,9.0,0,0,0,0,0,1380,short,0,0,2
54,Group Assignment,Monday,23,6,1,7.0,0,0,0,0,0,1386,short,0,0,3
54,Group Assignment,Monday,23,2,1,26.0,0,0,0,0,0,1382,medium,0,0,4
54,Group Assignment,Monday,15,31,1,7.0,0,0,1,0,0,931,short,0,0,1
54,Group Assignment,Monday,15,32,1,8.0,0,0,1,0,0,932,short,0,0,2
54,Forum,Sunday,11,27,7,20.0,1,1,0,0,0,687,medium,0,1,1
54,Forum,Sunday,11,31,7,5.0,1,1,0,0,0,691,short,0,1,2
54,Forum,Sunday,11,30,7,22.0,1,1,0,0,0,690,medium,0,1,3
54,Individual Assignment,Wednesday,5,31,3,19.0,0,0,0,0,0,331,medium,1,0,1
54,Individual Assignment,Wednesday,5,40,3,16.0,0,0,0,0,0,340,medium,1,0,2
54,Group Assignment,Sunday,2,33,7,5.0,1,0,0,0,0,153,short,1,1,3
54,Group Assignment,Sunday,2,31,7,7.0,1,0,0,0,0,151,short,1,1,4
54,Forum,Friday,16,6,5,13.0,0,0,1,0,0,966,medium,0,0,1
54,Individual Assignment,Tuesday,0,46,2,21.0,0,0,0,0,0,46,medium,1,0,1
54,Individual Assignment,Tuesday,0,44,2,30.0,0,0,0,0,0,44,medium,1,0,2
54,Group Assignment,Thursday,19,5,4,20.0,0,0,0,1,1,1145,medium,0,1,4
54,Group Assignment,Thursday,19,11,4,24.0,0,0,0,1,1,1151,medium,0,1,5
54,Group Assignment,Friday,18,46,5,9.0,0,0,0,1,0,1126,short,0,0,1
54,Individual Assignment,Friday,23,38,5,22.0,0,0,0,0,0,1418,medium,0,0,1
55,Individual Assignment,Thursday,21,27,4,5.0,0,0,0,1,1,1287,short,0,1,1
55,Individual Assignment,Thursday,21,24,4,10.0,0,0,0,1,1,1284,short,0,1,2
55,Individual Assignment,Sunday,7,18,7,8.0,1,1,0,0,0,438,short,0,1,1
55,Individual Assignment,Sunday,7,23,7,21.0,1,1,0,0,0,443,medium,0,1,2
55,Individual Assignment,Sunday,7,20,7,5.0,1,1,0,0,0,440,short,0,1,3
55,Group Assignment,Wednesday,6,33,3,11.0,0,1,0,0,0,393,medium,0,0,1
55,Group Assignment,Wednesday,6,28,3,14.0,0,1,0,0,0,388,medium,0,0,2
55,Quiz,Monday,15,32,1,25.0,0,0,1,0,0,932,medium,0,0,1
55,Forum,Saturday,20,41,6,12.0,1,0,0,1,1,1241,medium,0,1,1
55,Forum,Saturday,20,38,6,23.0,1,0,0,1,1,1238,medium,0,1,2
55,Group Assignment,Monday,23,6,1,5.0,0,0,0,0,0,1386,short,0,0,2
55,Group Assignment,Monday,23,8,1,5.0,0,0,0,0,0,1388,short,0,0,3
55,Group Assignment,Monday,15,37,1,14.0,0,0,1,0,0,937,medium,0,0,1
55,Forum,Sunday,11,32,7,30.0,1,1,0,0,0,692,medium,0,1,1
55,Forum,Sunday,11,27,7,22.0,1,1,0,0,0,687,medium,0,1,2
55,Individual Assignment,Wednesday,5,37,3,15.0,0,0,0,0,0,337,medium,1,0,1
55,Group Assignment,Sunday,2,31,7,24.0,1,0,0,0,0,151,medium,1,1,4
55,Group Assignment,Sunday,2,35,7,30.0,1,0,0,0,0,155,medium,1,1,5
55,Forum,Friday,16,4,5,26.0,0,0,1,0,0,964,medium,0,0,1
55,Forum,Friday,16,9,5,19.0,0,0,1,0,0,969,medium,0,0,2
55,Individual Assignment,Tuesday,0,52,2,28.0,0,0,0,0,0,52,medium,1,0,1
55,Group Assignment,Thursday,19,5,4,15.0,0,0,0,1,1,1145,medium,0,1,3
55,Group Assignment,Friday,18,53,5,13.0,0,0,0,1,0,1133,medium,0,0,1
55,Individual Assignment,Friday,23,47,5,30.0,0,0,0,0,0,1427,medium,0,0,1
55,Individual Assignment,Friday,23,45,5,6.0,0,0,0,0,0,1425,short,0,0,2
55,Individual Assignment,Friday,23,38,5,22.0,0,0,0,0,0,1418,medium,0,0,3
56,Individual Assignment,Thursday,21,28,4,14.0,0,0,0,1,1,1288,medium,0,1,1
56,Individual Assignment,Sunday,7,24,7,25.0,1,1,0,0,0,444,medium,0,1,1
56,Group Assignment,Wednesday,6,30,3,6.0,0,1,0,0,0,390,short,0,0,1
56,Group Assignment,Wednesday,6,32,3,10.0,0,1,0,0,0,392,short,0,0,2
56,Quiz,Monday,15,34,1,13.0,0,0,1,0,0,934,medium,0,0,1
56,Forum,Saturday,20,35,6,23.0,1,0,0,1,1,1235,medium,0,1,1
56,Forum,Saturday,20,33,6,5.0,1,0,0,1,1,1233,short,0,1,2
56,Group Assignment,Monday,23,8,1,22.0,0,0,0,0,0,1388,medium,0,0,2
56,Group Assignment,Monday,23,5,1,10.0,0,0,0,0,0,1385,short,0,0,3
56,Group Assignment,Monday,23,7,1,16.0,0,0,0,0,0,1387,medium,0,0,4
56,Group Assignment,Monday,15,38,1,24.0,0,0,1,0,0,938,medium,0,0,1
56,Group Assignment,Monday,15,39,1,23.0,0,0,1,0,0,939,medium,0,0,2
56,Forum,Sunday,11,33,7,22.0,1,1,0,0,0,693,medium,0,1,1
56,Forum,Sunday,11,23,7,26.0,1,1,0,0,0,683,medium,0,1,2
56,Forum,Sunday,11,29,7,29.0,1,1,0,0,0,689,medium,0,1,3
56,Individual Assignment,Wednesday,5,40,3,28.0,0,0,0,0,0,340,medium,1,0,1
56,Individual Assignment,Wednesday,5,31,3,18.0,0,0,0,0,0,331,medium,1,0,2
56,Group Assignment,Sunday,2,32,7,18.0,1,0,0,0,0,152,medium,1,1,2
56,Forum,Friday,16,10,5,9.0,0,0,1,0,0,970,short,0,0,1
56,Individual Assignment,Tuesday,0,46,2,16.0,0,0,0,0,0,46,medium,1,0,1
56,Individual Assignment,Tuesday,0,48,2,8.0,0,0,0,0,0,48,short,1,0,2
56,Group Assignment,Thursday,19,5,4,29.0,0,0,0,1,1,1145,medium,0,1,2
56,Group Assignment,Thursday,19,3,4,19.0,0,0,0,1,1,1143,medium,0,1,3
56,Group Assignment,Thursday,19,9,4,24.0,0,0,0,1,1,1149,medium,0,1,4
56,Group Assignment,Friday,18,51,5,9.0,0,0,0,1,0,1131,short,0,0,1
56,Group Assignment,Friday,18,55,5,21.0,0,0,0,1,0,1135,medium,0,0,2
56,Individual Assignment,Friday,23,44,5,28.0,0,0,0,0,0,1424,medium,0,0,1
57,Individual Assignment,Thursday,21,30,4,17.0,0,0,0,1,1,1290,medium,0,1,1
57,Individual Assignment,Thursday,21,31,4,6.0,0,0,0,1,1,1291,short,0,1,2
57,Individual Assignment,Thursday,21,26,4,19.0,0,0,0,1,1,1286,medium,0,1,3
57,Individual Assignment,Sunday,7,23,7,17.0,1,1,0,0,0,443,medium,0,1,1
